"","hashed_userid","masked_username","location","following","followers","totaltweets","usercreateddt","tweetid","tweetcreatedts","retweetcount","text","hashtags","language","favorite_count","is_retweet","original_tweet_id","in_reply_to_status_id","is_quote_status","quoted_status_id","extractedts"
438,16563188731539538036,"*******diowabc","New York City, NY",7,275,1083,"2020-07-30",1543332683786461189,"2022-07-02 20:36:00.000000",0,"Coming up at 5PM: It is ""The @VinnieMedugno Show!""

It’s an ALL AMERICAN WEEKEND! You won't want to miss the great American classic in the vinyl vault.

Listen on https://t.co/YIDLf6NgX4 or on the 77 WABC app!

#77WABCRadio #MusicRadio77WABC #Hits #Songs #4thofJuly https://t.co/neGdGVxRNp","[{'text': '77WABCRadio', 'indices': [211, 223]}, {'text': 'MusicRadio77WABC', 'indices': [224, 241]}, {'text': 'Hits', 'indices': [242, 247]}, {'text': 'Songs', 'indices': [248, 254]}, {'text': '4thofJuly', 'indices': [255, 265]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.742412"
439,36375256188524193964,"*****perPD","Culpeper, VA",143,424,1901,"2016-11-08",1543332744436097025,"2022-07-02 20:36:14.000000",0,"For the sake of our dispatchers’ sanity, please save 911 for emergencies; use 540-727-7900 for non-emergencies. For the sake of our 🚓 🚒 🚑, please don’t point 🧨 at each other or drive 🍻🍷🥃🍸. Make good choices! #Please #celebrateresponsibly #fourthofjuly #Culpeper https://t.co/UsKHPqQmJE","[{'text': 'Please', 'indices': [208, 215]}, {'text': 'celebrateresponsibly', 'indices': [216, 237]}, {'text': 'fourthofjuly', 'indices': [238, 251]}, {'text': 'Culpeper', 'indices': [252, 261]}]","en",2,False,0,0,False,0,"2022-07-03 04:21:08.728445"
440,33515119367336097971,"****usko","New York City, NY",110,330,3023,"2015-11-28",1543332748622008320,"2022-07-02 20:36:15.000000",0,"Happy summer! Hope you’re enjoying the holiday weekend! 

Check on https://t.co/9Bl5tpLJ5R for great gifts for the hostess with the most!

#summerlife #benbusko #4thofjuly #bensgarden @ Ben's Garden https://t.co/tInTdl2zH3","[{'text': 'summerlife', 'indices': [139, 150]}, {'text': 'benbusko', 'indices': [151, 160]}, {'text': '4thofjuly', 'indices': [161, 171]}, {'text': 'bensgarden', 'indices': [172, 183]}]","en",1,False,0,0,False,0,"2022-07-03 04:21:08.715598"
441,53169291599389793389,"****vin9","Santa Rosa, CA",186,46,398,"2009-05-12",1543332781488345088,"2022-07-02 20:36:23.000000",0,"Reading @TimKennedyMMA Scars and Stripes while at the public pool on #4thOfJuly weekend. Might not get more American. Great read Tim! Highly recommend.. https://t.co/qUd3LjgNmH","[{'text': '4thOfJuly', 'indices': [69, 79]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.702931"
442,62000658771241834803,"*****ofQA","United States",2305,1984,7983,"2014-08-05",1543332847838060544,"2022-07-02 20:36:39.000000",0,"To all of my connections and their families and friends, wishing you a happy Independence weekend! #4thofjuly https://t.co/f7m6j5NPwc","[{'text': '4thofjuly', 'indices': [99, 109]}]","en",1,False,0,0,False,0,"2022-07-03 04:21:08.690120"
443,14629639129984741643,"*****Anna","Toledo, Ohio",99,980,888,"2015-07-10",1543333097135013889,"2022-07-02 20:37:38.000000",1,"This holiday weekend, I am looking forward to walks, play time, lots of rest, and quality time with family and friends. Wishing you a great weekend! With lots of love, Anna ❤️😀🎆🐾 #4thOfJuly #holidayweekend #goodtimes @K9ComfortDogs https://t.co/KI4zwSW0Ku","[{'text': '4thOfJuly', 'indices': [179, 189]}, {'text': 'holidayweekend', 'indices': [190, 205]}, {'text': 'goodtimes', 'indices': [206, 216]}]","en",8,False,0,0,False,0,"2022-07-03 04:21:08.677457"
444,79610675547396140678,"****lsdc","Silver Spring, MD",1265,876,4417,"2009-10-12",1543333116013600770,"2022-07-02 20:37:43.000000",0,"This #4thOfJuly, make new friends and share smiles with @revelsdc at the Takoma Park #IndependenceDay Parade! March, sing, play tunes, and wave banners with us — or settle in at a spot on the parade route and say hello as we come by! Find out more here:
https://t.co/rmVir7GyFl https://t.co/qkd9pxU9D7","[{'text': '4thOfJuly', 'indices': [5, 15]}, {'text': 'IndependenceDay', 'indices': [85, 101]}]","en",1,False,0,0,False,0,"2022-07-03 04:21:08.664687"
445,33889636370036045341,"******niAnn","Washoe Territory, Carson City ",4136,1543,7624,"2017-10-05",1543333131519832064,"2022-07-02 20:37:46.000000",0,"And I pray everybody respects the lake as they are up there celebrating the #4thOfJuly! Please remember to pick up your trash and leave it better than you came! @LakeTahoeUSFS and the resident who live here will appreciate it! 🙏🏽🌎💚 https://t.co/PnmowR270e","[{'text': '4thOfJuly', 'indices': [76, 86]}]","en",1,False,0,0,True,1543039633323216896,"2022-07-03 04:21:08.651822"
446,88778963452974818619,"****Tess","USA",1457,1288,5536,"2011-04-25",1543333161656016896,"2022-07-02 20:37:54.000000",0,"Happy #4thOfJuly #GOPTraitorsToDemocracy #GOPHandmaidsTale #GOPBetrayedAmerica #theocracy #WhatWouldJesusDo https://t.co/zCSdsp1pTR","[{'text': '4thOfJuly', 'indices': [6, 16]}, {'text': 'GOPTraitorsToDemocracy', 'indices': [17, 40]}, {'text': 'GOPHandmaidsTale', 'indices': [41, 58]}, {'text': 'GOPBetrayedAmerica', 'indices': [59, 78]}, {'text': 'theocracy', 'indices': [79, 89]}, {'text': 'WhatWouldJesusDo', 'indices': [90, 107]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.639120"
447,93332813331552752961,"****XL1","We’re Out There!!",4965,2719,176202,"2008-10-20",1543333207218814979,"2022-07-02 20:38:05.000000",0,"#afternoonjazz, #AlbertNicholson, #ClarencePalmer, #FourthofJuly, #georgebenson, #jackdejohnette, #MichaelCameron, #poetry, #politics, #roncarter, #souljazz, #sundayjazz  George Benson / All Clear https://t.co/Rnwa5KmQ2G","[{'text': 'afternoonjazz', 'indices': [0, 14]}, {'text': 'AlbertNicholson', 'indices': [16, 32]}, {'text': 'ClarencePalmer', 'indices': [34, 49]}, {'text': 'FourthofJuly', 'indices': [51, 64]}, {'text': 'georgebenson', 'indices': [66, 79]}, {'text': 'jackdejohnette', 'indices': [81, 96]}, {'text': 'MichaelCameron', 'indices': [98, 113]}, {'text': 'poetry', 'indices': [115, 122]}, {'text': 'politics', 'indices': [124, 133]}, {'text': 'roncarter', 'indices': [135, 145]}, {'text': 'souljazz', 'indices': [147, 156]}, {'text': 'sundayjazz', 'indices': [158, 169]}]","en",1,False,0,0,False,0,"2022-07-03 04:21:08.626581"
448,68813459653995052307,"*******rIdaho","",1428,1699,373,"2021-06-29",1543333284641271808,"2022-07-02 20:38:23.000000",4,"This 4th of July, I celebrate the courage it takes to fight for freedom. But this year, that fight is here in our own backyard. It is our duty to fight extremism. And it will take courage to get our freedom back. #4thOfJuly https://t.co/hIDnQUOJtB https://t.co/GGxJ1EtDda","[{'text': '4thOfJuly', 'indices': [213, 223]}]","en",15,False,0,0,False,0,"2022-07-03 04:21:08.613860"
449,46342386799722822411,"****rake","Nashville, TN",47,5,43,"2020-04-03",1543333389440143360,"2022-07-02 20:38:48.000000",0,"Happy 4th of July to you and yours! On this day of celebration, let us keep our freedom fighters—standing and fallen—at the forefront of our minds. Have a great weekend and stay safe!

#july #th #thofjuly #independenceday #fourthofjuly #happy #julyfourth #redwhiteandblue #america https://t.co/7TApYpZDdl","[{'text': 'july', 'indices': [185, 190]}, {'text': 'th', 'indices': [191, 194]}, {'text': 'thofjuly', 'indices': [195, 204]}, {'text': 'independenceday', 'indices': [205, 221]}, {'text': 'fourthofjuly', 'indices': [222, 235]}, {'text': 'happy', 'indices': [236, 242]}, {'text': 'julyfourth', 'indices': [243, 254]}, {'text': 'redwhiteandblue', 'indices': [255, 271]}, {'text': 'america', 'indices': [272, 280]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.600746"
450,38932854052500506958,"*****icago","Westmont, IL",48,2,60,"2018-08-28",1543333546215047168,"2022-07-02 20:39:25.000000",0,"Happy 4th of July to you and yours! On this day of celebration, let us keep our freedom fighters—standing and fallen—at the forefront of our minds. Have a great weekend and stay safe!

#july #th #thofjuly #independenceday #fourthofjuly #happy #julyfourth #redwhiteandblue #america https://t.co/1vjrTXxVtA","[{'text': 'july', 'indices': [185, 190]}, {'text': 'th', 'indices': [191, 194]}, {'text': 'thofjuly', 'indices': [195, 204]}, {'text': 'independenceday', 'indices': [205, 221]}, {'text': 'fourthofjuly', 'indices': [222, 235]}, {'text': 'happy', 'indices': [236, 242]}, {'text': 'julyfourth', 'indices': [243, 254]}, {'text': 'redwhiteandblue', 'indices': [255, 271]}, {'text': 'america', 'indices': [272, 280]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.586915"
451,36491771641670933222,"********s_music","New Mexico, USA",30,73,406,"2021-08-30",1543333670651437061,"2022-07-02 20:39:55.000000",0,"Y’all be safe out there this Fourth of July and don’t forget to pay tribute to those who have made the ultimate sacrifice for our freedom . 

#morethanaflag #fourthofjuly #independanceday #viral #music #livemusic #country #fyp #countrymusic #live #singersongwriter #hamicrews https://t.co/Nj2CFxvAYN","[{'text': 'morethanaflag', 'indices': [142, 156]}, {'text': 'fourthofjuly', 'indices': [157, 170]}, {'text': 'independanceday', 'indices': [171, 187]}, {'text': 'viral', 'indices': [188, 194]}, {'text': 'music', 'indices': [195, 201]}, {'text': 'livemusic', 'indices': [202, 212]}, {'text': 'country', 'indices': [213, 221]}, {'text': 'fyp', 'indices': [222, 226]}, {'text': 'countrymusic', 'indices': [227, 240]}, {'text': 'live', 'indices': [241, 246]}, {'text': 'singersongwriter', 'indices': [247, 264]}, {'text': 'hamicrews', 'indices': [265, 275]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.574033"
452,35065764453283125909,"*******madness","North Attleboro, MA",756,338,887,"2017-08-13",1543333690360713216,"2022-07-02 20:40:00.000000",0,"Celebrate freedom! 🎇💝
Happy #4thofJuly weekend! 🇺🇸
#July4th #CELEBRATE #REMEMBER #RESPECT #HONOR #FREEDOM #IndependenceDay #rememberourtroops #welder #welding #metalwork #metalart #hitchcovers #trailerhitchcovers #hitchyaride #MyMetalMadness #kinkedsword #theDSGal https://t.co/zc25FmNKgT","[{'text': '4thofJuly', 'indices': [28, 38]}, {'text': 'July4th', 'indices': [51, 59]}, {'text': 'CELEBRATE', 'indices': [60, 70]}, {'text': 'REMEMBER', 'indices': [71, 80]}, {'text': 'RESPECT', 'indices': [81, 89]}, {'text': 'HONOR', 'indices': [90, 96]}, {'text': 'FREEDOM', 'indices': [97, 105]}, {'text': 'IndependenceDay', 'indices': [106, 122]}, {'text': 'rememberourtroops', 'indices': [123, 141]}, {'text': 'welder', 'indices': [142, 149]}, {'text': 'welding', 'indices': [150, 158]}, {'text': 'metalwork', 'indices': [159, 169]}, {'text': 'metalart', 'indices': [170, 179]}, {'text': 'hitchcovers', 'indices': [180, 192]}, {'text': 'trailerhitchcovers', 'indices': [193, 212]}, {'text': 'hitchyaride', 'indices': [213, 225]}, {'text': 'MyMetalMadness', 'indices': [226, 241]}, {'text': 'kinkedsword', 'indices': [242, 254]}, {'text': 'theDSGal', 'indices': [255, 264]}]","en",2,False,0,0,False,0,"2022-07-03 04:21:08.560459"
453,17774788671524364894,"******athsMD","Glen Burnie,MD",1282,5571,5519,"2014-04-29",1543333692944400390,"2022-07-02 20:40:00.000000",1,"Don’t wreck your #4thOfJuly plans by driving #UnderTheInfluence. Say no to #ImpairedDriving. #BeTheSoberDriver or #MakeaPlan for a #SoberRide home.","[{'text': '4thOfJuly', 'indices': [17, 27]}, {'text': 'UnderTheInfluence', 'indices': [45, 63]}, {'text': 'ImpairedDriving', 'indices': [75, 91]}, {'text': 'BeTheSoberDriver', 'indices': [93, 110]}, {'text': 'MakeaPlan', 'indices': [114, 124]}, {'text': 'SoberRide', 'indices': [131, 141]}]","en",3,False,0,0,False,0,"2022-07-03 04:21:08.547554"
454,4617139257242634137,"******nCSUN","AS Sustainability Center, Cal State Northridge, USA",313,1478,3275,"2009-09-18",1543333724841881601,"2022-07-02 20:40:08.000000",0,"Heading into #FourthofJuly weekend, here are some eco-friendly tips to incorporate into your celebrations!

🇺🇸Compostable Dinnerware
🇺🇸Natural Gas Grills
🇺🇸Reuse Party Supplies
🇺🇸Glass Water Dispensers

#sustainCSUN https://t.co/UDC9Ty3ris","[{'text': 'FourthofJuly', 'indices': [13, 26]}, {'text': 'sustainCSUN', 'indices': [203, 215]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.534746"
455,98805828579252589723,"********sgarden","New York, New York",300,3238,5038,"2013-10-16",1543333725022273536,"2022-07-02 20:40:08.000000",0,"Happy summer! Hope you’re enjoying the holiday weekend! 

Check on https://t.co/jvCL39KDf6 for great gifts for the hostess with the most!

#summerlife #benbusko #4thofjuly #bensgarden @ Ben's Garden https://t.co/8VUTeMe0Xq","[{'text': 'summerlife', 'indices': [139, 150]}, {'text': 'benbusko', 'indices': [151, 160]}, {'text': '4thofjuly', 'indices': [161, 171]}, {'text': 'bensgarden', 'indices': [172, 183]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.521675"
456,67123395500517876902,"****tjfs","Coachella, CA",2591,1654,160,"2017-02-27",1543333757217869829,"2022-07-02 20:40:16.000000",0,"You rocking Classic Rock, Country, or none of the above for the 4th this weekend? #fourthofjuly #countrymusic #poll #classicrock","[{'text': 'fourthofjuly', 'indices': [82, 95]}, {'text': 'countrymusic', 'indices': [96, 109]}, {'text': 'poll', 'indices': [110, 115]}, {'text': 'classicrock', 'indices': [116, 128]}]","en",1,False,0,0,False,0,"2022-07-03 04:21:08.508123"
457,54593388173571578039,"*******endin22","",16,7,125,"2021-07-30",1543333760569155584,"2022-07-02 20:40:16.000000",0,"Who else is dipping on #dusse this #4thOfJuly weekend? Maybe I should get dressed now . https://t.co/OqXWvj16zz","[{'text': 'dusse', 'indices': [23, 29]}, {'text': '4thOfJuly', 'indices': [35, 45]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.492517"
458,6978888676857419994,"*******ckerbsb","Rhode Island, USA",2393,5797,21731,"2015-06-25",1543333810447831041,"2022-07-02 20:40:28.000000",0,"16/17U Score Update: @GBG_Hawks strike first taking a quick 1-0 lead against @SCMiners in their first at bat #newlevel #anewlevel #baseball #fourthofjuly #independenceday","[{'text': 'newlevel', 'indices': [109, 118]}, {'text': 'anewlevel', 'indices': [119, 129]}, {'text': 'baseball', 'indices': [130, 139]}, {'text': 'fourthofjuly', 'indices': [140, 153]}, {'text': 'independenceday', 'indices': [154, 170]}]","en",1,False,0,0,False,0,"2022-07-03 04:21:08.476686"
459,79160171823057495403,"******hatday","",54,14,2835,"2019-05-22",1543334041843367938,"2022-07-02 20:41:23.000000",0,"Happy 4th the greatest Independence Day in last 50 years for children less than 2 days old.  @aoc #ProLife #SCOTUS #4thOfJuly","[{'text': 'ProLife', 'indices': [98, 106]}, {'text': 'SCOTUS', 'indices': [107, 114]}, {'text': '4thOfJuly', 'indices': [115, 125]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.463873"
460,3250145111547499577,"*****ett21","Pittsburgh, PA",660,88,7654,"2011-07-20",1543334109086359552,"2022-07-02 20:41:40.000000",0,"@kellyinvegas Go see Top Gun again. #America #4thOfJuly #IndependenceDay","[{'text': 'America', 'indices': [36, 44]}, {'text': '4thOfJuly', 'indices': [45, 55]}, {'text': 'IndependenceDay', 'indices': [56, 72]}]","en",0,False,0,1543331639069233152,False,0,"2022-07-03 04:21:08.451058"
461,79137421481818906500,"*******lovers","United States",44,1,11,"2022-05-28",1543334132792537089,"2022-07-02 20:41:45.000000",0,"Dog Lover T-shirts 
👇🏻Click Here to Order👇🏻
https://t.co/WB8KGsgvkf
👆🏻2 day Free Shipping &amp; Returns👆🏻
All Sizes Colors are Available
  #LoveIsland   #DOGE #tshirtdesign #giftideas #AnimalLovers #shopmycloset #SHIB  #gifs #shopping #orderonline #Amazon #Amazonprime #4thOfJuly https://t.co/zNIOZE1bzL","[{'text': 'LoveIsland', 'indices': [139, 150]}, {'text': 'DOGE', 'indices': [153, 158]}, {'text': 'tshirtdesign', 'indices': [159, 172]}, {'text': 'giftideas', 'indices': [173, 183]}, {'text': 'AnimalLovers', 'indices': [184, 197]}, {'text': 'shopmycloset', 'indices': [198, 211]}, {'text': 'SHIB', 'indices': [212, 217]}, {'text': 'gifs', 'indices': [219, 224]}, {'text': 'shopping', 'indices': [225, 234]}, {'text': 'orderonline', 'indices': [235, 247]}, {'text': 'Amazon', 'indices': [248, 255]}, {'text': 'Amazonprime', 'indices': [256, 268]}, {'text': '4thOfJuly', 'indices': [269, 279]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.438040"
462,9231859206040594879,"*******eeNine","Buffalo and North Tonawanda,NY",534,476,2198,"2015-10-26",1543334369749786632,"2022-07-02 20:42:42.000000",0,"Open all weekend long!  Join us for brunch on Sunday from 11am-3pm, enjoy the sounds of Winelight Sunday evening from 6pm-9pm and watch the fireworks while enjoying dinner and drinks on our patio on the 4th of July. 

#holiday #4thofJuly #boating #summer #patio #alfrescodining https://t.co/meKjlAzU66","[{'text': 'holiday', 'indices': [218, 226]}, {'text': '4thofJuly', 'indices': [227, 237]}, {'text': 'boating', 'indices': [238, 246]}, {'text': 'summer', 'indices': [247, 254]}, {'text': 'patio', 'indices': [255, 261]}, {'text': 'alfrescodining', 'indices': [262, 277]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.425207"
463,25647899718647212729,"****arc","",122,58,5162,"2014-05-18",1543334414020665348,"2022-07-02 20:42:52.000000",0,"A friendly reminder that the appliances are called a grill or a pit or a smoker. They are not a “Bar-B-Que”. You can cook something BBQ-Style with these appliances, but calling a grill a “bar-b-que” is like calling an oven a “bake”. This is a hill I will die on. #4thOfJuly","[{'text': '4thOfJuly', 'indices': [263, 273]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.412772"
464,19913268288637372535,"****sJim","Florida USA",167,389,3306,"2012-03-31",1543334496996675585,"2022-07-02 20:43:12.000000",0,"The words were penned to follow a melody. A familiar one! Few people know this. It’s President Clinton’s favorite “poem” but really, it is a song. #YouOughtaKnow #4thOfJuly This recording follows the melody. https://t.co/bKagUBt5eQ","[{'text': 'YouOughtaKnow', 'indices': [147, 161]}, {'text': '4thOfJuly', 'indices': [162, 172]}]","en",0,False,0,0,True,1542946341113978880,"2022-07-03 04:21:08.400456"
465,80289388071335887338,"*******heriff","Moncks Corner SC",177,8111,2185,"2014-10-24",1543334516143624195,"2022-07-02 20:43:17.000000",2,"🍺💰Average DUI cost? $10,000 
🚗💰 Average rideshare cost? $25 
🙌 🙌  Making it home safely? Priceless!

During the 2020 #FourthofJuly holiday, 201 people were killed in drunk-driving crashes. This holiday, please keep your freedom.

#PleaseDontDrinkAndDrive https://t.co/QqLXRd8FqY","[{'text': 'FourthofJuly', 'indices': [117, 130]}, {'text': 'PleaseDontDrinkAndDrive', 'indices': [230, 254]}]","en",3,False,0,0,False,0,"2022-07-03 04:21:08.388839"
466,54403642349836239500,"*****eilC","DC on Earth 616",613,498,13905,"2021-05-01",1543334558329888770,"2022-07-02 20:43:27.000000",1,"I feel the same way about this #4thOfJuly as the icing personnel at this bakery

#FourthofJuly2022 #dessert #cookies https://t.co/vHpinNFxeB","[{'text': '4thOfJuly', 'indices': [31, 41]}, {'text': 'FourthofJuly2022', 'indices': [81, 98]}, {'text': 'dessert', 'indices': [99, 107]}, {'text': 'cookies', 'indices': [108, 116]}]","en",1,False,0,0,False,0,"2022-07-03 04:21:08.377537"
467,81904327449796962005,"*****tonD","Philadelphia, PA",357,72,209,"2011-08-06",1543334616425283590,"2022-07-02 20:43:40.000000",0,"Goat shit if I was t an alcoholic I’d be yolked happy #4thOfJuly https://t.co/B8PWa4pObh","[{'text': '4thOfJuly', 'indices': [54, 64]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.365703"
468,59363512189429342132,"****Bone"," Texas",1564,688,3631,"2018-02-23",1543334619621330944,"2022-07-02 20:43:41.000000",1,"When you need something in your mouth-Call https://t.co/dTS6uYVqj2 🍔🍕🌯

#Food #Foodie #Foodies #StrangerThings4 #FourthofJuly2022 #4thOfJuly #weekend #saturday #eat #foodpics #domains #metaverse #digitalmarketingagency #ad #web3 @DomainNameGear @AGreatDomain https://t.co/uMfnmEKye1","[{'text': 'Food', 'indices': [72, 77]}, {'text': 'Foodie', 'indices': [78, 85]}, {'text': 'Foodies', 'indices': [86, 94]}, {'text': 'StrangerThings4', 'indices': [95, 111]}, {'text': 'FourthofJuly2022', 'indices': [112, 129]}, {'text': '4thOfJuly', 'indices': [130, 140]}, {'text': 'weekend', 'indices': [141, 149]}, {'text': 'saturday', 'indices': [150, 159]}, {'text': 'eat', 'indices': [160, 164]}, {'text': 'foodpics', 'indices': [165, 174]}, {'text': 'domains', 'indices': [175, 183]}, {'text': 'metaverse', 'indices': [184, 194]}, {'text': 'digitalmarketingagency', 'indices': [195, 218]}, {'text': 'ad', 'indices': [219, 222]}, {'text': 'web3', 'indices': [223, 228]}]","en",1,False,0,0,False,0,"2022-07-03 04:21:08.353469"
469,40753096698414073830,"*****ro_WX","North Texas",4200,4307,37336,"2013-08-07",1543334646766764034,"2022-07-02 20:43:48.000000",2,"USA! USA! USA! 🇺🇸 
Y’all it’s simple: 
•don’t drink and drive 
•wear a life jacket 
•don’t hit your spouse
•don’t blow off your limbs
•don’t start any fires
•AND HYDRATE!!!
#4thofjuly #independenceday #txwx #cawx #merica #USA https://t.co/1ZL6p9VAHZ","[{'text': '4thofjuly', 'indices': [173, 183]}, {'text': 'independenceday', 'indices': [184, 200]}, {'text': 'txwx', 'indices': [201, 206]}, {'text': 'cawx', 'indices': [207, 212]}, {'text': 'merica', 'indices': [213, 220]}, {'text': 'USA', 'indices': [221, 225]}]","en",8,False,0,0,False,0,"2022-07-03 04:21:08.340153"
470,72749822043171407276,"*******rkNews","The Greatest Nation on Earth",72,1254,10649,"2019-06-16",1543334682967810054,"2022-07-02 20:43:56.000000",0,"democrat’s brown shirts. #DomesticTerrorists #IndependenceDay #4thOfJuly #July4th @Timcast @AntifaWatch2 @MrAndyNgo https://t.co/3chAODHPoB","[{'text': 'DomesticTerrorists', 'indices': [25, 44]}, {'text': 'IndependenceDay', 'indices': [45, 61]}, {'text': '4thOfJuly', 'indices': [62, 72]}, {'text': 'July4th', 'indices': [73, 81]}]","en",1,False,0,0,True,1543325140628520960,"2022-07-03 04:21:08.327742"
471,642544739129890583,"*****lexus","Van Nuys, Los Angeles",778,938,4592,"2009-05-07",1543334724654882817,"2022-07-02 20:44:06.000000",0,"Fourth of July at Keyes Lexus is an event to remember! You don’t want to miss out on these star-spangled offers! 

💥https://t.co/YOFH07tUGJ💥

#keyeslexus #4thofjuly #specials #luxury #vannuys https://t.co/oOlocuS6cf","[{'text': 'keyeslexus', 'indices': [142, 153]}, {'text': '4thofjuly', 'indices': [154, 164]}, {'text': 'specials', 'indices': [165, 174]}, {'text': 'luxury', 'indices': [175, 182]}, {'text': 'vannuys', 'indices': [183, 191]}]","en",0,False,0,0,False,0,"2022-07-03 04:21:08.315892"
472,2524329228571710613,"******rseEdu","",988,6964,6147,"2012-11-19",1543334811653197825,"2022-07-02 20:44:27.000000",13,"#4thofJulyWeekend please be respectful. Fireworks can terrorize human and animals, wild and domestic. High wind warnings in many areas create an extreme fire danger. Have a safe holiday. 
Tips for traveling out in the wild. https://t.co/rL1EcKiqz8
#wildhorses #FourthofJuly https://t.co/wfqmAbDwgy","[{'text': '4thofJulyWeekend', 'indices': [0, 17]}, {'text': 'wildhorses', 'indices': [248, 259]}, {'text': 'FourthofJuly', 'indices': [260, 273]}]","en",15,False,0,0,False,0,"2022-07-03 04:21:08.303882"
473,66341408195922969738,"********aselena","DMV ● Capitalism Kills",429,96,1020,"2022-05-26",1543334916045393922,"2022-07-02 20:44:52.000000",0,"@TriaRyder @fv3ee @mattgaetz @RubenGallego @RepMTG It's weird but if you care about the future of the USA and the American people, you better support Russia in this conflict. 

#4thOfJuly","[{'text': '4thOfJuly', 'indices': [177, 187]}]","en",0,False,0,1543045918588428288,False,0,"2022-07-03 05:21:15.725276"
474,97601425289675452404,"******imeti","New Hampshire",42675,79742,86861,"2012-06-03",1543334935993487364,"2022-07-02 20:44:57.000000",6,"A big thanks to @OpGratitude for allowing us at @ALTERNACOMICS to get comic books out to the troops this past Memorial Day.

I'll be sending more for my birthday this #FourthofJuly. Hopefully our readers can get in on it too!  More details to come...

Thanks again @OpGratitude! https://t.co/1mJSisRu8P","[{'text': 'FourthofJuly', 'indices': [167, 180]}]","en",28,False,0,0,False,0,"2022-07-03 05:21:15.712398"
475,61682334282438624159,"***_US","Ewing, NJ",1222,2935,22275,"2014-05-08",1543334956109373440,"2022-07-02 20:45:01.000000",0,"Inflation will factor into menu planning, purchase decisions and where customers choose to do their Independence Day  stock-up shopping. https://t.co/8YFPPoKPim @WinsightGrocery #4thOfJuly","[{'text': '4thOfJuly', 'indices': [178, 188]}]","en",0,False,0,0,False,0,"2022-07-03 05:21:15.699755"
476,51567217306662121525,"*******hepherd","Denver, CO",26782,30190,128406,"2010-03-01",1543334958827184129,"2022-07-02 20:45:02.000000",0,"""It's the 4th of July weekend. Celebrating the ability to write and speak my words this weekend. And you... what are you celebrating?"" #judithbriles #thebookshepherd #america
#fourthofjuly #independenceday #independence
#usa https://t.co/vXJgfBcTIN","[{'text': 'judithbriles', 'indices': [135, 148]}, {'text': 'thebookshepherd', 'indices': [149, 165]}, {'text': 'america', 'indices': [166, 174]}, {'text': 'fourthofjuly', 'indices': [175, 188]}, {'text': 'independenceday', 'indices': [189, 205]}, {'text': 'independence', 'indices': [206, 219]}, {'text': 'usa', 'indices': [220, 224]}]","en",0,False,0,0,False,0,"2022-07-03 05:21:15.686986"
477,76628886489303309947,"*****bbyb1","",1054,305,50847,"2014-10-01",1543335056504135680,"2022-07-02 20:45:25.000000",0,"Happy 4th Of July weekend y’all! 🇺🇸❤️🤍💙🎆🎇 Have a safe fourth! #4thOfJuly","[{'text': '4thOfJuly', 'indices': [62, 72]}]","en",0,False,0,0,False,0,"2022-07-03 05:21:15.674204"
478,11560862470774897201,"*******STarmy","Cryptoverse",143,15038,1677,"2021-03-03",1543335070815100934,"2022-07-02 20:45:29.000000",9,"Make it a great weekend for #freedom and freedom should include #FinancialFreedom for all, not some💰💰💎💎🚀🚀

#4thOfJuly #July4th #July4 #RedWhiteBlue #red #white #blue #RedWhiteAndBoom #crypto #BLAST #weekendvibes #alts https://t.co/0HdnPNfWnI","[{'text': 'freedom', 'indices': [28, 36]}, {'text': 'FinancialFreedom', 'indices': [64, 81]}, {'text': '4thOfJuly', 'indices': [107, 117]}, {'text': 'July4th', 'indices': [118, 126]}, {'text': 'July4', 'indices': [127, 133]}, {'text': 'RedWhiteBlue', 'indices': [134, 147]}, {'text': 'red', 'indices': [148, 152]}, {'text': 'white', 'indices': [153, 159]}, {'text': 'blue', 'indices': [160, 165]}, {'text': 'RedWhiteAndBoom', 'indices': [166, 182]}, {'text': 'crypto', 'indices': [183, 190]}, {'text': 'BLAST', 'indices': [191, 197]}, {'text': 'weekendvibes', 'indices': [198, 211]}, {'text': 'alts', 'indices': [212, 217]}]","en",18,False,0,0,False,0,"2022-07-03 05:21:15.661381"
